"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-10-25 05:32:35",1761370355325,"www.domainhunk.com/api/trademark-search","POST","",-1,"tvhb4-1761370345059-1aac1f291e94","curl/8.7.1","info","production","main","","lambda","/api/trademark-search","www.domainhunk.com","www.domainhunk.com","dpl_2xbhAHP6mFppue7SZGDzRqTcMXzU",-1,"iad1",-1,-1,"USPTO TESS failed or timed out: Error: USPTO TESS search failed: 404
    at c.searchUSPTOAPI (/var/task/.next/server/app/api/trademark-search/route.js:1:7876)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async c.searchExactMatches (/var/task/.next/server/app/api/trademark-search/route.js:1:2944)
    at async c.performComprehensiveSearch (/var/task/.next/server/app/api/trademark-search/route.js:1:944)
    at async h (/var/task/.next/server/app/api/trademark-search/route.js:1:34387)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:38411
    at async e_.execute (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:27880)
    at async e_.handle (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:39943)
    at async en (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:25561)
    at async ea.responseCache.get.routeKind (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:1028)","prj_1QCuCciPh4dOvalE4if9tRypkYDO","","","01K8CXK8DP68A04G2CJZ38TG44","",-1
"2025-10-25 05:32:35",1761370355263,"www.domainhunk.com/api/trademark-search","POST","",-1,"tvhb4-1761370345059-1aac1f291e94","curl/8.7.1","info","production","main","","lambda","/api/trademark-search","www.domainhunk.com","www.domainhunk.com","dpl_2xbhAHP6mFppue7SZGDzRqTcMXzU",-1,"iad1",-1,-1,"USPTO API failed, trying TESS web interface...","prj_1QCuCciPh4dOvalE4if9tRypkYDO","","","01K8CXK8DP68A04G2CJZ38TG44","",-1
"2025-10-25 05:32:35",1761370355246,"www.domainhunk.com/api/trademark-search","POST","",-1,"tvhb4-1761370345059-1aac1f291e94","curl/8.7.1","info","production","main","","lambda","/api/trademark-search","www.domainhunk.com","www.domainhunk.com","dpl_2xbhAHP6mFppue7SZGDzRqTcMXzU",-1,"iad1",-1,-1,"Using USPTO API for trademark search...","prj_1QCuCciPh4dOvalE4if9tRypkYDO","","","01K8CXK8DP68A04G2CJZ38TG44","",-1
"2025-10-25 05:32:35",1761370355246,"www.domainhunk.com/api/trademark-search","POST","",-1,"tvhb4-1761370345059-1aac1f291e94","curl/8.7.1","error","production","main","","lambda","/api/trademark-search","www.domainhunk.com","www.domainhunk.com","dpl_2xbhAHP6mFppue7SZGDzRqTcMXzU",-1,"iad1",-1,-1,"Marker API failed, falling back to alternative search: DOMException [AbortError]: This operation was aborted
    at node:internal/deps/undici/undici:13510:13
    at async c.searchMarkerAPI (/var/task/.next/server/app/api/trademark-search/route.js:1:5222)
    at async c.searchExactMatches (/var/task/.next/server/app/api/trademark-search/route.js:1:2737)
    at async c.performComprehensiveSearch (/var/task/.next/server/app/api/trademark-search/route.js:1:944)
    at async h (/var/task/.next/server/app/api/trademark-search/route.js:1:34387)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:38411
    at async e_.execute (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:27880)
    at async e_.handle (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:39943)
    at async en (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:25561)
    at async ea.responseCache.get.routeKind (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:1028)","prj_1QCuCciPh4dOvalE4if9tRypkYDO","","","01K8CXK8DP68A04G2CJZ38TG44","",-1
"2025-10-25 05:32:35",1761370355246,"www.domainhunk.com/api/trademark-search","POST","",-1,"tvhb4-1761370345059-1aac1f291e94","curl/8.7.1","error","production","main","","lambda","/api/trademark-search","www.domainhunk.com","www.domainhunk.com","dpl_2xbhAHP6mFppue7SZGDzRqTcMXzU",-1,"iad1",-1,-1,"Marker API search failed: DOMException [AbortError]: This operation was aborted
    at node:internal/deps/undici/undici:13510:13
    at async c.searchMarkerAPI (/var/task/.next/server/app/api/trademark-search/route.js:1:5222)
    at async c.searchExactMatches (/var/task/.next/server/app/api/trademark-search/route.js:1:2737)
    at async c.performComprehensiveSearch (/var/task/.next/server/app/api/trademark-search/route.js:1:944)
    at async h (/var/task/.next/server/app/api/trademark-search/route.js:1:34387)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:38411
    at async e_.execute (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:27880)
    at async e_.handle (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:39943)
    at async en (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:25561)
    at async ea.responseCache.get.routeKind (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:1028)","prj_1QCuCciPh4dOvalE4if9tRypkYDO","","","01K8CXK8DP68A04G2CJZ38TG44","",-1
"2025-10-25 05:32:35",1761370355245,"www.domainhunk.com/api/trademark-search","POST","",-1,"tvhb4-1761370345059-1aac1f291e94","curl/8.7.1","error","production","main","","lambda","/api/trademark-search","www.domainhunk.com","www.domainhunk.com","dpl_2xbhAHP6mFppue7SZGDzRqTcMXzU",-1,"iad1",-1,-1,"Marker API request failed for page 1: DOMException [AbortError]: This operation was aborted
    at node:internal/deps/undici/undici:13510:13
    at async c.searchMarkerAPI (/var/task/.next/server/app/api/trademark-search/route.js:1:5222)
    at async c.searchExactMatches (/var/task/.next/server/app/api/trademark-search/route.js:1:2737)
    at async c.performComprehensiveSearch (/var/task/.next/server/app/api/trademark-search/route.js:1:944)
    at async h (/var/task/.next/server/app/api/trademark-search/route.js:1:34387)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:38411
    at async e_.execute (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:27880)
    at async e_.handle (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:39943)
    at async en (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:25561)
    at async ea.responseCache.get.routeKind (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:1028)","prj_1QCuCciPh4dOvalE4if9tRypkYDO","","","01K8CXK8DP68A04G2CJZ38TG44","",-1
"2025-10-25 05:32:26",1761370346039,"www.domainhunk.com/api/trademark-search","POST","",-1,"q9txs-1761370305795-392fb22054b6","curl/8.7.1","error","production","main","","lambda","/api/trademark-search","www.domainhunk.com","www.domainhunk.com","dpl_2xbhAHP6mFppue7SZGDzRqTcMXzU",-1,"iad1",-1,-1,"Error searching for variation ""sportspaceed"": DOMException [AbortError]: This operation was aborted
    at node:internal/deps/undici/undici:13510:13
    at async c.searchMarkerAPI (/var/task/.next/server/app/api/trademark-search/route.js:1:5222)
    at async c.searchSimilarMarks (/var/task/.next/server/app/api/trademark-search/route.js:1:20866)
    at async c.performComprehensiveSearch (/var/task/.next/server/app/api/trademark-search/route.js:1:988)
    at async h (/var/task/.next/server/app/api/trademark-search/route.js:1:34387)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:38411
    at async e_.execute (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:27880)
    at async e_.handle (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:39943)
    at async en (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:25561)
    at async ea.responseCache.get.routeKind (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:1028)","prj_1QCuCciPh4dOvalE4if9tRypkYDO","","","01K8CXK8DP68A04G2CJZ38TG44","",-1
"2025-10-25 05:32:26",1761370346039,"www.domainhunk.com/api/trademark-search","POST","",-1,"q9txs-1761370305795-392fb22054b6","curl/8.7.1","error","production","main","","lambda","/api/trademark-search","www.domainhunk.com","www.domainhunk.com","dpl_2xbhAHP6mFppue7SZGDzRqTcMXzU",-1,"iad1",-1,-1,"Marker API search failed: DOMException [AbortError]: This operation was aborted
    at node:internal/deps/undici/undici:13510:13
    at async c.searchMarkerAPI (/var/task/.next/server/app/api/trademark-search/route.js:1:5222)
    at async c.searchSimilarMarks (/var/task/.next/server/app/api/trademark-search/route.js:1:20866)
    at async c.performComprehensiveSearch (/var/task/.next/server/app/api/trademark-search/route.js:1:988)
    at async h (/var/task/.next/server/app/api/trademark-search/route.js:1:34387)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:38411
    at async e_.execute (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:27880)
    at async e_.handle (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:39943)
    at async en (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:25561)
    at async ea.responseCache.get.routeKind (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:1028)","prj_1QCuCciPh4dOvalE4if9tRypkYDO","","","01K8CXK8DP68A04G2CJZ38TG44","",-1
"2025-10-25 05:32:26",1761370346039,"www.domainhunk.com/api/trademark-search","POST","",-1,"q9txs-1761370305795-392fb22054b6","curl/8.7.1","error","production","main","","lambda","/api/trademark-search","www.domainhunk.com","www.domainhunk.com","dpl_2xbhAHP6mFppue7SZGDzRqTcMXzU",-1,"iad1",-1,-1,"Marker API request failed for page 1: DOMException [AbortError]: This operation was aborted
    at node:internal/deps/undici/undici:13510:13
    at async c.searchMarkerAPI (/var/task/.next/server/app/api/trademark-search/route.js:1:5222)
    at async c.searchSimilarMarks (/var/task/.next/server/app/api/trademark-search/route.js:1:20866)
    at async c.performComprehensiveSearch (/var/task/.next/server/app/api/trademark-search/route.js:1:988)
    at async h (/var/task/.next/server/app/api/trademark-search/route.js:1:34387)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:38411
    at async e_.execute (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:27880)
    at async e_.handle (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:39943)
    at async en (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:25561)
    at async ea.responseCache.get.routeKind (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:1028)","prj_1QCuCciPh4dOvalE4if9tRypkYDO","","","01K8CXK8DP68A04G2CJZ38TG44","",-1
"2025-10-25 05:32:25",1761370345244,"www.domainhunk.com/api/trademark-search","POST","",-1,"tvhb4-1761370345059-1aac1f291e94","curl/8.7.1","info","production","main","","lambda","/api/trademark-search","www.domainhunk.com","www.domainhunk.com","dpl_2xbhAHP6mFppue7SZGDzRqTcMXzU",-1,"iad1",-1,-1,"Marker API: Searching for ""test"" (status: all, start: 1)","prj_1QCuCciPh4dOvalE4if9tRypkYDO","","","01K8CXK8DP68A04G2CJZ38TG44","",-1
"2025-10-25 05:32:25",1761370345244,"www.domainhunk.com/api/trademark-search","POST","",-1,"tvhb4-1761370345059-1aac1f291e94","curl/8.7.1","info","production","main","","lambda","/api/trademark-search","www.domainhunk.com","www.domainhunk.com","dpl_2xbhAHP6mFppue7SZGDzRqTcMXzU",-1,"iad1",-1,-1,"Using Marker API for trademark search...","prj_1QCuCciPh4dOvalE4if9tRypkYDO","","","01K8CXK8DP68A04G2CJZ38TG44","",-1
"2025-10-25 05:32:25",1761370345244,"www.domainhunk.com/api/trademark-search","POST","",-1,"tvhb4-1761370345059-1aac1f291e94","curl/8.7.1","error","production","main","","lambda","/api/trademark-search","www.domainhunk.com","www.domainhunk.com","dpl_2xbhAHP6mFppue7SZGDzRqTcMXzU",-1,"iad1",-1,-1,"Zyla API failed, falling back to alternative: Error: Zyla API failed: 503 - {""response"":null,""message"":""An error occurred, please try again. If the issue persists, please contact hello@zylalabs.com."",""success"":false}
    at c.searchZylaAPI (/var/task/.next/server/app/api/trademark-search/route.js:1:3658)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async c.searchExactMatches (/var/task/.next/server/app/api/trademark-search/route.js:1:2516)
    at async c.performComprehensiveSearch (/var/task/.next/server/app/api/trademark-search/route.js:1:944)
    at async h (/var/task/.next/server/app/api/trademark-search/route.js:1:34387)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:38411
    at async e_.execute (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:27880)
    at async e_.handle (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:39943)
    at async en (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:25561)
    at async ea.responseCache.get.routeKind (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:1028)","prj_1QCuCciPh4dOvalE4if9tRypkYDO","","","01K8CXK8DP68A04G2CJZ38TG44","",-1
"2025-10-25 05:32:25",1761370345244,"www.domainhunk.com/api/trademark-search","POST","",-1,"tvhb4-1761370345059-1aac1f291e94","curl/8.7.1","error","production","main","","lambda","/api/trademark-search","www.domainhunk.com","www.domainhunk.com","dpl_2xbhAHP6mFppue7SZGDzRqTcMXzU",-1,"iad1",-1,-1,"Zyla API search failed: Error: Zyla API failed: 503 - {""response"":null,""message"":""An error occurred, please try again. If the issue persists, please contact hello@zylalabs.com."",""success"":false}
    at c.searchZylaAPI (/var/task/.next/server/app/api/trademark-search/route.js:1:3658)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async c.searchExactMatches (/var/task/.next/server/app/api/trademark-search/route.js:1:2516)
    at async c.performComprehensiveSearch (/var/task/.next/server/app/api/trademark-search/route.js:1:944)
    at async h (/var/task/.next/server/app/api/trademark-search/route.js:1:34387)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:38411
    at async e_.execute (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:27880)
    at async e_.handle (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:39943)
    at async en (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:25561)
    at async ea.responseCache.get.routeKind (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:1028)","prj_1QCuCciPh4dOvalE4if9tRypkYDO","","","01K8CXK8DP68A04G2CJZ38TG44","",-1
"2025-10-25 05:32:25",1761370345243,"www.domainhunk.com/api/trademark-search","POST","",-1,"tvhb4-1761370345059-1aac1f291e94","curl/8.7.1","error","production","main","","lambda","/api/trademark-search","www.domainhunk.com","www.domainhunk.com","dpl_2xbhAHP6mFppue7SZGDzRqTcMXzU",-1,"iad1",-1,-1,"Zyla API Error Response (503): {""response"":null,""message"":""An error occurred, please try again. If the issue persists, please contact hello@zylalabs.com."",""success"":false}","prj_1QCuCciPh4dOvalE4if9tRypkYDO","","","01K8CXK8DP68A04G2CJZ38TG44","",-1
"2025-10-25 05:32:25",1761370345111,"www.domainhunk.com/api/trademark-search","POST","",-1,"tvhb4-1761370345059-1aac1f291e94","curl/8.7.1","info","production","main","","lambda","/api/trademark-search","www.domainhunk.com","www.domainhunk.com","dpl_2xbhAHP6mFppue7SZGDzRqTcMXzU",-1,"iad1",-1,-1,"Zyla API: Searching for ""test""","prj_1QCuCciPh4dOvalE4if9tRypkYDO","","","01K8CXK8DP68A04G2CJZ38TG44","",-1
"2025-10-25 05:32:25",1761370345111,"www.domainhunk.com/api/trademark-search","POST","",-1,"tvhb4-1761370345059-1aac1f291e94","curl/8.7.1","info","production","main","","lambda","/api/trademark-search","www.domainhunk.com","www.domainhunk.com","dpl_2xbhAHP6mFppue7SZGDzRqTcMXzU",-1,"iad1",-1,-1,"Using Zyla Trademark Search API...","prj_1QCuCciPh4dOvalE4if9tRypkYDO","","","01K8CXK8DP68A04G2CJZ38TG44","",-1
"2025-10-25 05:32:25",1761370345105,"www.domainhunk.com/api/trademark-search","POST","",200,"tvhb4-1761370345059-1aac1f291e94","curl/8.7.1","info","production","main","","lambda","/api/trademark-search","www.domainhunk.com","www.domainhunk.com","dpl_2xbhAHP6mFppue7SZGDzRqTcMXzU",40225,"iad1",87,2048,"","prj_1QCuCciPh4dOvalE4if9tRypkYDO","","","01K8CXK8DP68A04G2CJZ38TG44","dU5Mh8UPjijZ",2
"2025-10-25 05:32:16",1761370336038,"www.domainhunk.com/api/trademark-search","POST","",-1,"q9txs-1761370305795-392fb22054b6","curl/8.7.1","info","production","main","","lambda","/api/trademark-search","www.domainhunk.com","www.domainhunk.com","dpl_2xbhAHP6mFppue7SZGDzRqTcMXzU",-1,"iad1",-1,-1,"Marker API: Searching for ""sportspaceed"" (status: all, start: 1)","prj_1QCuCciPh4dOvalE4if9tRypkYDO","","","01K8CXK8DP68A04G2CJZ38TG44","",-1
"2025-10-25 05:32:16",1761370336038,"www.domainhunk.com/api/trademark-search","POST","",-1,"q9txs-1761370305795-392fb22054b6","curl/8.7.1","error","production","main","","lambda","/api/trademark-search","www.domainhunk.com","www.domainhunk.com","dpl_2xbhAHP6mFppue7SZGDzRqTcMXzU",-1,"iad1",-1,-1,"Error searching for variation ""sportspaceing"": DOMException [AbortError]: This operation was aborted
    at node:internal/deps/undici/undici:13510:13
    at async c.searchMarkerAPI (/var/task/.next/server/app/api/trademark-search/route.js:1:5222)
    at async c.searchSimilarMarks (/var/task/.next/server/app/api/trademark-search/route.js:1:20866)
    at async c.performComprehensiveSearch (/var/task/.next/server/app/api/trademark-search/route.js:1:988)
    at async h (/var/task/.next/server/app/api/trademark-search/route.js:1:34387)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:38411
    at async e_.execute (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:27880)
    at async e_.handle (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:39943)
    at async en (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:25561)
    at async ea.responseCache.get.routeKind (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:1028)","prj_1QCuCciPh4dOvalE4if9tRypkYDO","","","01K8CXK8DP68A04G2CJZ38TG44","",-1
"2025-10-25 05:32:16",1761370336038,"www.domainhunk.com/api/trademark-search","POST","",-1,"q9txs-1761370305795-392fb22054b6","curl/8.7.1","error","production","main","","lambda","/api/trademark-search","www.domainhunk.com","www.domainhunk.com","dpl_2xbhAHP6mFppue7SZGDzRqTcMXzU",-1,"iad1",-1,-1,"Marker API search failed: DOMException [AbortError]: This operation was aborted
    at node:internal/deps/undici/undici:13510:13
    at async c.searchMarkerAPI (/var/task/.next/server/app/api/trademark-search/route.js:1:5222)
    at async c.searchSimilarMarks (/var/task/.next/server/app/api/trademark-search/route.js:1:20866)
    at async c.performComprehensiveSearch (/var/task/.next/server/app/api/trademark-search/route.js:1:988)
    at async h (/var/task/.next/server/app/api/trademark-search/route.js:1:34387)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:38411
    at async e_.execute (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:27880)
    at async e_.handle (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:39943)
    at async en (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:25561)
    at async ea.responseCache.get.routeKind (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:1028)","prj_1QCuCciPh4dOvalE4if9tRypkYDO","","","01K8CXK8DP68A04G2CJZ38TG44","",-1
"2025-10-25 05:32:16",1761370336038,"www.domainhunk.com/api/trademark-search","POST","",-1,"q9txs-1761370305795-392fb22054b6","curl/8.7.1","error","production","main","","lambda","/api/trademark-search","www.domainhunk.com","www.domainhunk.com","dpl_2xbhAHP6mFppue7SZGDzRqTcMXzU",-1,"iad1",-1,-1,"Marker API request failed for page 1: DOMException [AbortError]: This operation was aborted
    at node:internal/deps/undici/undici:13510:13
    at async c.searchMarkerAPI (/var/task/.next/server/app/api/trademark-search/route.js:1:5222)
    at async c.searchSimilarMarks (/var/task/.next/server/app/api/trademark-search/route.js:1:20866)
    at async c.performComprehensiveSearch (/var/task/.next/server/app/api/trademark-search/route.js:1:988)
    at async h (/var/task/.next/server/app/api/trademark-search/route.js:1:34387)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:38411
    at async e_.execute (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:27880)
    at async e_.handle (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:39943)
    at async en (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:25561)
    at async ea.responseCache.get.routeKind (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:1028)","prj_1QCuCciPh4dOvalE4if9tRypkYDO","","","01K8CXK8DP68A04G2CJZ38TG44","",-1
"2025-10-25 05:32:07",1761370327512,"www.domainhunk.com/","GET","",200,"wcp9q-1761370327442-11a694d438d5","-","info","production","main","PRERENDER","static","/","www.domainhunk.com","www.domainhunk.com","dpl_2xbhAHP6mFppue7SZGDzRqTcMXzU",-1,"",-1,-1,"","prj_1QCuCciPh4dOvalE4if9tRypkYDO","","","","",-1
"2025-10-25 05:32:06",1761370326037,"www.domainhunk.com/api/trademark-search","POST","",-1,"q9txs-1761370305795-392fb22054b6","curl/8.7.1","info","production","main","","lambda","/api/trademark-search","www.domainhunk.com","www.domainhunk.com","dpl_2xbhAHP6mFppue7SZGDzRqTcMXzU",-1,"iad1",-1,-1,"Marker API: Searching for ""sportspaceing"" (status: all, start: 1)","prj_1QCuCciPh4dOvalE4if9tRypkYDO","","","01K8CXK8DP68A04G2CJZ38TG44","",-1
"2025-10-25 05:32:06",1761370326037,"www.domainhunk.com/api/trademark-search","POST","",-1,"q9txs-1761370305795-392fb22054b6","curl/8.7.1","error","production","main","","lambda","/api/trademark-search","www.domainhunk.com","www.domainhunk.com","dpl_2xbhAHP6mFppue7SZGDzRqTcMXzU",-1,"iad1",-1,-1,"Error searching for variation ""sportspaces"": DOMException [AbortError]: This operation was aborted
    at node:internal/deps/undici/undici:13510:13
    at async c.searchMarkerAPI (/var/task/.next/server/app/api/trademark-search/route.js:1:5222)
    at async c.searchSimilarMarks (/var/task/.next/server/app/api/trademark-search/route.js:1:20866)
    at async c.performComprehensiveSearch (/var/task/.next/server/app/api/trademark-search/route.js:1:988)
    at async h (/var/task/.next/server/app/api/trademark-search/route.js:1:34387)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:38411
    at async e_.execute (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:27880)
    at async e_.handle (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:39943)
    at async en (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:25561)
    at async ea.responseCache.get.routeKind (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:1028)","prj_1QCuCciPh4dOvalE4if9tRypkYDO","","","01K8CXK8DP68A04G2CJZ38TG44","",-1
"2025-10-25 05:32:06",1761370326037,"www.domainhunk.com/api/trademark-search","POST","",-1,"q9txs-1761370305795-392fb22054b6","curl/8.7.1","error","production","main","","lambda","/api/trademark-search","www.domainhunk.com","www.domainhunk.com","dpl_2xbhAHP6mFppue7SZGDzRqTcMXzU",-1,"iad1",-1,-1,"Marker API search failed: DOMException [AbortError]: This operation was aborted
    at node:internal/deps/undici/undici:13510:13
    at async c.searchMarkerAPI (/var/task/.next/server/app/api/trademark-search/route.js:1:5222)
    at async c.searchSimilarMarks (/var/task/.next/server/app/api/trademark-search/route.js:1:20866)
    at async c.performComprehensiveSearch (/var/task/.next/server/app/api/trademark-search/route.js:1:988)
    at async h (/var/task/.next/server/app/api/trademark-search/route.js:1:34387)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:38411
    at async e_.execute (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:27880)
    at async e_.handle (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:39943)
    at async en (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:25561)
    at async ea.responseCache.get.routeKind (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:1028)","prj_1QCuCciPh4dOvalE4if9tRypkYDO","","","01K8CXK8DP68A04G2CJZ38TG44","",-1
"2025-10-25 05:32:06",1761370326037,"www.domainhunk.com/api/trademark-search","POST","",-1,"q9txs-1761370305795-392fb22054b6","curl/8.7.1","error","production","main","","lambda","/api/trademark-search","www.domainhunk.com","www.domainhunk.com","dpl_2xbhAHP6mFppue7SZGDzRqTcMXzU",-1,"iad1",-1,-1,"Marker API request failed for page 1: DOMException [AbortError]: This operation was aborted
    at node:internal/deps/undici/undici:13510:13
    at async c.searchMarkerAPI (/var/task/.next/server/app/api/trademark-search/route.js:1:5222)
    at async c.searchSimilarMarks (/var/task/.next/server/app/api/trademark-search/route.js:1:20866)
    at async c.performComprehensiveSearch (/var/task/.next/server/app/api/trademark-search/route.js:1:988)
    at async h (/var/task/.next/server/app/api/trademark-search/route.js:1:34387)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:38411
    at async e_.execute (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:27880)
    at async e_.handle (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:39943)
    at async en (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:25561)
    at async ea.responseCache.get.routeKind (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:1028)","prj_1QCuCciPh4dOvalE4if9tRypkYDO","","","01K8CXK8DP68A04G2CJZ38TG44","",-1
"2025-10-25 05:32:04",1761370324902,"www.domainhunk.com/api/trademark-search","POST","",-1,"z5vf7-1761370284276-7dfb9e2df90c","curl/8.7.1","error","production","main","","lambda","/api/trademark-search","www.domainhunk.com","www.domainhunk.com","dpl_2xbhAHP6mFppue7SZGDzRqTcMXzU",-1,"iad1",-1,-1,"Error searching for variation ""sportspaceed"": DOMException [AbortError]: This operation was aborted
    at node:internal/deps/undici/undici:13510:13
    at async c.searchMarkerAPI (/var/task/.next/server/app/api/trademark-search/route.js:1:5222)
    at async c.searchSimilarMarks (/var/task/.next/server/app/api/trademark-search/route.js:1:20866)
    at async c.performComprehensiveSearch (/var/task/.next/server/app/api/trademark-search/route.js:1:988)
    at async h (/var/task/.next/server/app/api/trademark-search/route.js:1:34387)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:38411
    at async e_.execute (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:27880)
    at async e_.handle (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:39943)
    at async en (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:25561)
    at async ea.responseCache.get.routeKind (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:1028)","prj_1QCuCciPh4dOvalE4if9tRypkYDO","","","01K8CXK8DP68A04G2CJZ38TG44","",-1
